id,HS,TR,AG,HS_original
4085,0,0,0,0
4086,0,0,0,0
4087,1,0,0,1
4088,1,0,1,1
4089,1,0,0,1
4090,0,0,0,0
4091,1,0,0,1
4092,1,0,0,1
4093,0,0,0,0
4094,0,0,0,0
4095,1,0,0,1
4096,1,0,1,1
4097,1,0,0,1
4098,0,0,0,0
4099,0,0,0,0
4100,1,0,1,1
4101,0,0,0,0
4102,0,0,0,0
4103,1,1,0,1
4104,0,0,0,0
4105,0,0,0,0
4106,1,0,0,1
4107,0,0,0,0
4108,0,0,0,0
4109,0,0,0,0
4110,0,0,0,0
4111,0,0,0,0
4112,0,0,0,0
4113,0,0,0,0
4114,0,0,0,0
4115,0,0,0,0
4116,0,0,0,0
4117,1,0,0,1
4118,0,0,0,0
4119,1,0,1,1
4120,0,0,0,0
4121,1,0,0,1
4122,1,0,0,1
4123,1,0,0,1
4124,0,0,0,0
4125,0,0,0,0
4126,1,0,1,1
4127,0,0,0,0
4128,0,0,0,0
4129,0,0,0,0
4130,1,1,1,1
4131,0,0,0,0
4132,1,0,0,1
4133,1,0,0,1
4134,1,1,1,1
4135,1,0,0,1
4136,0,0,0,0
4137,1,0,0,1
4138,0,0,0,0
4139,1,0,0,1
4140,0,0,0,0
4141,1,0,1,1
4142,1,0,0,1
4143,1,0,0,1
4144,1,0,1,1
4145,1,0,1,1
4146,0,0,0,0
4147,0,0,0,0
4148,1,1,1,1
4149,1,0,0,1
4150,0,0,0,0
4151,1,1,1,1
4152,1,0,1,1
4153,0,0,0,0
4154,0,0,0,0
4155,1,0,0,1
4156,0,0,0,0
4157,0,0,0,0
4158,0,0,0,0
4159,1,0,0,1
4160,0,0,0,0
4161,0,0,0,0
4162,0,0,0,0
4163,0,0,0,0
4164,1,0,0,1
4165,0,0,0,0
4166,0,0,0,0
4167,1,0,1,1
4168,1,0,0,1
4169,0,0,0,0
4170,0,0,0,0
4171,1,0,0,1
4172,1,0,1,1
4173,0,0,0,0
4174,1,0,1,1
4175,1,0,1,1
4176,1,0,1,1
4177,1,0,1,1
4178,0,0,0,0
4179,1,0,1,1
4180,0,0,0,0
4181,1,0,1,1
4182,0,0,0,0
4183,1,0,1,1
4184,1,0,1,1
4185,1,0,1,1
4186,0,0,0,0
4187,0,0,0,0
4188,0,0,0,0
4189,0,0,0,0
4190,1,0,1,1
4191,0,0,0,0
4192,0,0,0,0
4193,0,0,0,0
4194,1,0,0,1
4195,1,0,0,1
4196,0,0,0,0
4197,0,0,0,0
4198,0,0,0,0
4199,0,0,0,0
4200,0,0,0,0
4201,0,0,0,0
4202,1,0,1,1
4203,0,0,0,0
4204,0,0,0,0
4205,0,0,0,0
4206,0,0,0,0
4207,0,0,0,0
4208,1,0,1,1
4209,1,0,0,1
4210,1,0,1,1
4211,1,0,0,1
4212,1,0,1,1
4213,0,0,0,0
4214,1,0,1,1
4215,1,0,1,1
4216,0,0,0,0
4217,0,0,0,0
4218,1,0,0,1
4219,0,0,0,0
4220,1,0,0,1
4221,0,0,0,0
4222,0,0,0,0
4223,1,0,0,1
4224,0,0,0,0
4225,0,0,0,0
4226,0,0,0,0
4227,0,0,0,0
4228,0,0,0,0
4229,1,0,0,1
4230,0,0,0,0
4231,0,0,0,0
4232,1,0,1,1
4233,0,0,0,0
4234,1,0,0,1
4235,1,0,0,1
4236,0,0,0,0
4237,0,0,0,0
4238,1,0,0,1
4239,1,0,1,1
4240,1,0,0,1
4241,0,0,0,0
4242,0,0,0,0
4243,0,0,0,0
4244,1,1,0,1
4245,0,0,0,0
4246,0,0,0,0
4247,0,0,0,0
4248,0,0,0,0
4249,1,0,0,1
4250,1,0,1,1
4251,0,0,0,0
4252,0,0,0,0
4253,0,0,0,0
4254,0,0,0,0
4255,1,0,0,1
4256,1,0,1,1
4257,1,0,0,1
4258,0,0,0,0
4259,0,0,0,0
4260,1,0,1,1
4261,0,0,0,0
4262,0,0,0,0
4263,0,0,0,0
4264,0,0,0,0
4265,0,0,0,0
4266,0,0,0,0
4267,1,0,0,1
4268,1,0,1,1
4269,0,0,0,0
4270,1,0,0,1
4271,1,0,1,1
4272,0,0,0,0
4273,0,0,0,0
4274,1,0,0,1
4275,0,0,0,0
4276,0,0,0,0
4277,1,0,0,1
4278,1,0,0,1
4279,0,0,0,0
4280,1,0,1,1
4281,0,0,0,0
4282,0,0,0,0
4283,0,0,0,0
4284,1,1,1,1
4285,0,0,0,0
4286,0,0,0,0
4287,0,0,0,0
4288,0,0,0,0
4289,1,0,0,1
4290,0,0,0,0
4291,1,0,1,1
4292,0,0,0,0
4293,0,0,0,0
4294,0,0,0,0
4295,1,0,1,1
4296,1,0,0,1
4297,0,0,0,0
4298,0,0,0,0
4299,0,0,0,0
4300,0,0,0,0
4301,0,0,0,0
4302,0,0,0,0
4303,0,0,0,0
4304,0,0,0,0
4305,1,0,0,1
4306,0,0,0,0
4307,1,0,0,1
4308,0,0,0,0
4309,0,0,0,0
4310,0,0,0,0
4311,0,0,0,0
4312,1,0,0,1
4313,1,0,1,1
4314,0,0,0,0
4315,1,0,1,1
4316,1,0,1,1
4317,0,0,0,0
4318,0,0,0,0
4319,1,0,0,1
4320,0,0,0,0
4321,1,0,1,1
4322,0,0,0,0
4323,1,0,1,1
4324,1,0,0,1
4325,0,0,0,0
4326,1,1,0,1
4327,1,0,1,1
4328,0,0,0,0
4329,1,0,0,1
4330,1,0,1,1
4331,1,0,0,1
4332,1,0,1,1
4333,1,0,0,1
4334,1,0,0,1
4335,0,0,0,0
4336,0,0,0,0
4337,0,0,0,0
4338,1,0,1,1
4339,1,0,1,1
4340,1,0,0,1
4341,0,0,0,0
4342,0,0,0,0
4343,1,0,0,1
4344,0,0,0,0
4345,0,0,0,0
4346,0,0,0,0
4347,1,0,1,1
4348,0,0,0,0
4349,0,0,0,0
4350,0,0,0,0
4351,0,0,0,0
4352,0,0,0,0
4353,1,0,1,1
4354,0,0,0,0
4355,0,0,0,0
4356,0,0,0,0
4357,1,0,0,1
4358,0,0,0,0
4359,0,0,0,0
4360,1,0,1,1
4361,1,0,1,1
4362,1,0,1,1
4363,1,0,0,1
4364,1,0,0,1
4365,1,0,1,1
4366,1,0,1,1
4367,0,0,0,0
4368,0,0,0,0
4369,1,0,1,1
4370,0,0,0,0
4371,0,0,0,0
4372,1,0,0,1
4373,0,0,0,0
4374,0,0,0,0
4375,1,0,1,1
4376,0,0,0,0
4377,1,0,0,1
4378,0,0,0,0
4379,0,0,0,0
4380,1,0,1,1
4381,0,0,0,0
4382,0,0,0,0
4383,1,0,1,1
4384,0,0,0,0
4385,0,0,0,0
4386,1,0,1,1
4387,0,0,0,0
4388,1,0,0,1
4389,1,0,0,1
4390,1,0,0,1
4391,0,0,0,0
4392,0,0,0,0
4393,1,0,0,1
4394,1,0,0,1
4395,0,0,0,0
4396,1,0,1,1
4397,0,0,0,0
4398,1,0,1,1
4399,0,0,0,0
4400,0,0,0,0
4401,0,0,0,0
4402,0,0,0,0
4403,0,0,0,0
4404,1,0,1,1
4405,1,0,0,1
4406,1,0,1,1
4407,0,0,0,0
4408,1,0,1,1
4409,0,0,0,0
4410,1,0,1,1
4411,0,0,0,0
4412,0,0,0,0
4413,0,0,0,0
4414,0,0,0,0
4415,1,0,1,1
4416,1,0,1,1
4417,1,1,0,1
4418,1,0,1,1
4419,0,0,0,0
4420,1,0,1,1
4421,1,1,1,1
4422,1,0,0,1
4423,1,0,0,1
4424,1,0,0,1
4425,0,0,0,0
4426,1,0,1,1
4427,0,0,0,0
4428,0,0,0,0
4429,1,0,0,1
4430,0,0,0,0
4431,1,0,1,1
4432,0,0,0,0
4433,1,1,1,1
4434,1,1,1,1
4435,1,0,0,1
4436,0,0,0,0
4437,0,0,0,0
4438,0,0,0,0
4439,0,0,0,0
4440,0,0,0,0
4441,1,0,1,1
4442,0,0,0,0
4443,1,0,1,1
4444,0,0,0,0
4445,1,0,0,1
4446,1,0,0,1
4447,0,0,0,0
4448,0,0,0,0
4449,0,0,0,0
4450,0,0,0,0
4451,0,0,0,0
4452,0,0,0,0
4453,0,0,0,0
4454,0,0,0,0
4455,0,0,0,0
4456,0,0,0,0
4457,1,0,0,1
4458,0,0,0,0
4459,1,1,1,1
4460,0,0,0,0
4461,1,0,0,1
4462,1,0,1,1
4463,1,0,1,1
4464,1,0,1,1
4465,0,0,0,0
4466,0,0,0,0
4467,0,0,0,0
4468,0,0,0,0
4469,0,0,0,0
4470,0,0,0,0
4471,1,0,1,1
4472,0,0,0,0
4473,0,0,0,0
4474,0,0,0,0
4475,0,0,0,0
4476,0,0,0,0
4477,0,0,0,0
4478,0,0,0,0
4479,1,0,1,1
4480,1,0,1,1
4481,1,0,1,1
4482,0,0,0,0
4483,1,0,1,1
4484,0,0,0,0
4485,0,0,0,0
4486,1,0,1,1
4487,0,0,0,0
4488,0,0,0,0
4489,1,0,1,1
4490,0,0,0,0
4491,1,0,1,1
4492,0,0,0,0
4493,0,0,0,0
4494,1,0,1,1
4495,1,0,1,1
4496,0,0,0,0
4497,0,0,0,0
4498,0,0,0,0
4499,0,0,0,0
4500,1,0,0,1
4501,1,0,1,1
4502,0,0,0,0
4503,0,0,0,0
4504,1,0,1,1
4505,0,0,0,0
4506,1,0,0,1
4507,0,0,0,0
4508,0,0,0,0
4509,1,0,1,1
4510,1,0,1,1
4511,0,0,0,0
4512,0,0,0,0
4513,0,0,0,0
4514,1,0,0,1
4515,0,0,0,0
4516,0,0,0,0
4517,1,0,0,1
4518,0,0,0,0
4519,1,0,1,1
4520,0,0,0,0
4521,1,0,0,1
4522,0,0,0,0
4523,1,0,0,1
4524,0,0,0,0
4525,0,0,0,0
4526,0,0,0,0
4527,0,0,0,0
4528,0,0,0,0
4529,0,0,0,0
4530,0,0,0,0
4531,0,0,0,0
4532,0,0,0,0
4533,0,0,0,0
4534,1,0,0,1
4535,0,0,0,0
4536,1,0,1,1
4537,1,0,0,1
4538,0,0,0,0
4539,1,0,1,1
4540,0,0,0,0
4541,1,0,1,1
4542,0,0,0,0
4543,0,0,0,0
4544,0,0,0,0
4545,0,0,0,0
4546,1,0,1,1
4547,1,0,0,1
4548,0,0,0,0
4549,1,0,0,1
4550,0,0,0,0
4551,0,0,0,0
4552,1,0,1,1
4553,1,0,1,1
4554,1,0,1,1
4555,0,0,0,0
4556,0,0,0,0
4557,0,0,0,0
4558,1,0,0,1
4559,1,1,0,1
4560,1,0,1,1
4561,1,1,1,1
4562,1,0,1,1
4563,1,0,0,1
4564,0,0,0,0
4565,1,0,0,1
4566,0,0,0,0
4567,0,0,0,0
4568,1,0,0,1
4569,0,0,0,0
4570,1,0,1,1
4571,1,0,1,1
4572,1,0,0,1
4573,0,0,0,0
4574,0,0,0,0
4575,0,0,0,0
4576,0,0,0,0
4577,1,0,1,1
4578,0,0,0,0
4579,1,0,0,1
4580,1,0,0,1
4581,1,0,1,1
4582,1,0,1,1
4583,0,0,0,0
4584,0,0,0,0
4585,1,0,0,1
4586,0,0,0,0
4587,0,0,0,0
4588,1,1,1,1
4589,0,0,0,0
4590,0,0,0,0
4591,1,0,1,1
4592,0,0,0,0
4593,1,0,1,1
4594,0,0,0,0
4595,0,0,0,0
4596,0,0,0,0
4597,0,0,0,0
4598,0,0,0,0
4599,0,0,0,0
4600,0,0,0,0
4601,0,0,0,0
4602,0,0,0,0
4603,0,0,0,0
4604,0,0,0,0
4605,0,0,0,0
4606,0,0,0,0
4607,0,0,0,0
4608,1,1,0,1
4609,1,0,1,1
4610,0,0,0,0
4611,0,0,0,0
4612,0,0,0,0
4613,0,0,0,0
4614,1,1,1,1
4615,1,0,0,1
4616,1,1,1,1
4617,0,0,0,0
4618,1,0,1,1
4619,0,0,0,0
4620,1,0,1,1
4621,0,0,0,0
4622,0,0,0,0
4623,0,0,0,0
4624,0,0,0,0
4625,0,0,0,0
4626,1,1,0,1
4627,1,0,1,1
4628,0,0,0,0
4629,0,0,0,0
4630,0,0,0,0
4631,1,0,1,1
4632,0,0,0,0
4633,1,0,1,1
4634,1,0,0,1
4635,0,0,0,0
4636,0,0,0,0
4637,1,0,0,1
4638,1,0,1,1
4639,0,0,0,0
4640,1,0,1,1
4641,1,0,1,1
4642,1,0,1,1
4643,1,0,1,1
4644,0,0,0,0
4645,1,0,1,1
4646,1,0,0,1
4647,0,0,0,0
4648,0,0,0,0
4649,1,0,1,1
4650,0,0,0,0
4651,1,0,1,1
4652,0,0,0,0
4653,0,0,0,0
4654,1,0,1,1
4655,1,0,1,1
4656,1,0,1,1
4657,0,0,0,0
4658,0,0,0,0
4659,0,0,0,0
4660,1,0,1,1
4661,1,0,1,1
4662,0,0,0,0
4663,0,0,0,0
4664,0,0,0,0
4665,0,0,0,0
4666,0,0,0,0
4667,1,1,1,1
4668,1,1,1,1
4669,0,0,0,0
4670,0,0,0,0
4671,0,0,0,0
4672,0,0,0,0
4673,0,0,0,0
4674,1,0,1,1
4675,0,0,0,0
4676,0,0,0,0
4677,0,0,0,0
4678,0,0,0,0
4679,1,1,1,1
4680,0,0,0,0
4681,1,0,0,1
4682,0,0,0,0
4683,0,0,0,0
4684,1,0,0,1
4685,0,0,0,0
4686,0,0,0,0
4687,0,0,0,0
4688,0,0,0,0
4689,0,0,0,0
4690,0,0,0,0
4691,1,0,1,1
4692,1,0,1,1
4693,0,0,0,0
4694,1,0,1,1
4695,1,0,1,1
4696,0,0,0,0
4697,0,0,0,0
4698,0,0,0,0
4699,0,0,0,0
4700,1,0,1,1
4701,1,1,1,1
4702,1,1,1,1
4703,1,1,1,1
4704,1,1,1,1
4705,1,1,1,1
4706,1,1,1,1
4707,1,0,1,1
4708,1,1,1,1
4709,1,1,1,1
4710,1,1,1,1
4711,1,1,1,1
4712,1,1,1,1
4713,1,1,1,1
4714,1,0,1,1
4715,1,1,1,1
4716,1,1,1,1
4717,1,1,1,1
4718,1,1,1,1
4719,1,1,1,1
4720,1,0,0,1
4721,1,1,0,1
4722,0,0,0,0
4723,1,1,1,1
4724,1,1,1,1
4725,1,1,1,1
4726,1,1,0,1
4727,0,0,0,0
4728,1,1,0,1
4729,0,0,0,0
4730,0,0,0,0
4731,1,1,1,1
4732,0,0,0,0
4733,1,1,1,1
4734,1,1,0,1
4735,1,1,1,1
4736,1,1,1,1
4737,0,0,0,0
4738,1,1,1,1
4739,1,1,0,1
4740,1,0,1,1
4741,1,0,0,1
4742,1,0,0,1
4743,1,1,0,1
4744,1,1,0,1
4745,1,1,1,1
4746,1,1,0,1
4747,1,1,0,1
4748,1,1,0,1
4749,1,1,0,1
4750,1,1,1,1
4751,1,1,1,1
4752,1,1,1,1
4753,1,1,0,1
4754,0,0,0,0
4755,1,1,0,1
4756,1,1,1,1
4757,1,0,0,1
4758,1,1,1,1
4759,0,0,0,0
4760,1,1,0,1
4761,1,1,0,1
4762,1,1,1,1
4763,0,0,0,0
4764,1,1,0,1
4765,1,1,1,1
4766,1,1,0,1
4767,1,1,1,1
4768,1,0,1,1
4769,1,1,1,1
4770,1,1,0,1
4771,1,1,1,1
4772,1,1,1,1
4773,1,0,0,1
4774,1,1,1,1
4775,1,0,1,1
4776,1,1,1,1
4777,1,1,0,1
4778,0,0,0,0
4779,0,0,0,0
4780,1,1,0,1
4781,0,0,0,0
4782,1,1,0,1
4783,1,0,0,1
4784,1,1,0,1
4785,1,1,0,1
4786,1,1,0,1
4787,1,1,0,1
4788,1,0,0,1
4789,1,1,0,1
4790,1,1,1,1
4791,1,1,0,1
4792,1,1,0,1
4793,1,1,0,1
4794,1,1,1,1
4795,1,0,0,1
4796,1,1,0,1
4797,1,1,0,1
4798,1,0,1,1
4799,1,1,0,1
4800,1,1,0,1
4801,1,1,0,1
4802,1,1,0,1
4803,1,1,1,1
4804,1,1,0,1
4805,1,1,0,1
4806,1,1,0,1
4807,1,1,0,1
4808,1,1,0,1
4809,1,1,0,1
4810,1,1,0,1
4811,1,1,0,1
4812,0,0,0,0
4813,1,1,0,1
4814,1,1,1,1
4815,0,0,0,0
4816,0,0,0,0
4817,1,1,1,1
4818,1,1,0,1
4819,1,1,0,1
4820,1,0,0,1
4821,0,0,0,0
4822,1,1,1,1
4823,1,1,0,1
4824,1,1,0,1
4825,1,1,0,1
4826,1,1,0,1
4827,1,1,0,1
4828,1,1,0,1
4829,1,1,0,1
4830,1,1,0,1
4831,1,1,0,1
4832,1,1,0,1
4833,1,1,0,1
4834,1,1,0,1
4835,1,0,0,1
4836,1,1,1,1
4837,1,1,1,1
4838,1,1,0,1
4839,1,1,1,1
4840,1,1,0,1
4841,1,1,1,1
4842,1,0,0,1
4843,1,1,0,1
4844,1,1,1,1
4845,1,1,0,1
4846,1,0,0,1
4847,1,1,1,1
4848,1,1,0,1
4849,1,0,0,1
4850,1,0,1,1
4851,1,0,0,1
4852,1,0,0,1
4853,1,0,0,1
4854,1,0,0,1
4855,1,0,0,1
4856,1,0,0,1
4857,0,0,0,0
4858,1,0,0,1
4859,1,0,0,1
4860,1,1,0,1
4861,1,1,1,1
4862,1,1,0,1
4863,1,1,1,1
4864,1,1,0,1
4865,1,0,1,1
4866,1,0,0,1
4867,1,0,0,1
4868,1,0,0,1
4869,1,1,0,1
4870,1,0,0,1
4871,1,0,0,1
4872,1,1,0,1
4873,1,0,1,1
4874,1,1,1,1
4875,1,0,1,1
4876,1,0,0,1
4877,1,0,0,1
4878,1,0,0,1
4879,1,0,0,1
4880,1,0,0,1
4881,1,0,1,1
4882,1,1,1,1
4883,1,0,0,1
4884,1,0,0,1
4885,1,0,1,1
4886,1,0,0,1
4887,1,0,0,1
4888,1,1,0,1
4889,1,0,0,1
4890,1,0,0,1
4891,1,0,1,1
4892,1,0,0,1
4893,1,0,0,1
4894,1,0,1,1
4895,1,0,0,1
4896,1,0,1,1
4897,1,0,0,1
4898,1,0,0,1
4899,1,0,0,1
4900,1,0,0,1
4901,1,1,0,1
4902,1,1,1,1
4903,1,1,1,1
4904,1,1,1,1
4905,1,0,0,1
4906,1,1,1,1
4907,1,0,0,1
4908,1,0,1,1
4909,1,1,1,1
4910,1,1,1,1
4911,1,1,1,1
4912,1,0,1,1
4913,1,1,1,1
4914,1,1,1,1
4915,1,1,1,1
4916,1,1,0,1
4917,1,1,1,1
4918,1,0,1,1
4919,1,0,0,1
4920,1,0,0,1
4921,1,1,1,1
4922,1,1,0,1
4923,1,0,0,1
4924,1,0,0,1
4925,1,1,0,1
4926,1,1,0,1
4927,1,1,1,1
4928,1,1,1,1
4929,1,1,0,1
4930,1,0,1,1
4931,1,1,0,1
4932,1,1,0,1
4933,1,1,0,1
4934,1,1,0,1
4935,1,1,1,1
4936,1,1,1,1
4937,1,0,0,1
4938,1,0,1,1
4939,1,1,0,1
4940,1,0,0,1
4941,1,0,1,1
4942,1,1,0,1
4943,1,0,0,1
4944,1,0,0,1
4945,1,1,0,1
4946,1,1,0,1
4947,1,1,0,1
4948,1,1,0,1
4949,0,0,0,0
4950,1,1,0,1
4951,1,1,1,1
4952,1,0,0,1
4953,1,1,0,1
4954,1,0,1,1
4955,1,1,0,1
4956,1,0,0,1
4957,1,1,0,1
4958,1,0,0,1
4959,1,1,0,1
4960,1,0,0,1
4961,1,1,1,1
4962,1,1,0,1
4963,1,1,0,1
4964,1,1,1,1
4965,1,1,1,1
4966,1,0,1,1
4967,1,1,0,1
4968,1,1,1,1
4969,1,1,0,1
4970,1,1,0,1
4971,1,0,1,1
4972,1,1,1,1
4973,1,0,1,1
4974,1,0,1,1
4975,1,1,1,1
4976,1,1,0,1
4977,1,1,0,1
4978,1,1,1,1
4979,1,1,0,1
4980,1,0,0,1
4981,1,0,0,1
4982,1,1,0,1
4983,1,1,0,1
4984,1,1,1,1
4985,1,0,0,1
4986,1,1,0,1
4987,1,1,0,1
4988,1,1,1,1
4989,1,1,1,1
4990,0,0,0,0
4991,1,1,1,1
4992,1,1,1,1
4993,1,0,1,1
4994,1,0,0,1
4995,1,0,0,1
4996,1,1,0,1
4997,1,0,0,1
4998,1,0,0,1
4999,1,0,0,1
5000,1,1,0,1
5001,1,1,0,1
5002,1,0,0,1
5003,1,0,0,1
5004,1,1,1,1
5005,1,1,0,1
5006,1,1,0,1
5007,1,0,1,1
5008,1,1,0,1
5009,1,0,0,1
5010,1,0,1,1
5011,1,0,0,1
5012,1,0,0,1
5013,1,1,0,1
5014,1,0,0,1
5015,1,0,0,1
5016,1,1,0,1
5017,1,0,0,1
5018,1,0,0,1
5019,1,1,1,1
5020,1,0,0,1
5021,1,0,0,1
5022,1,0,0,1
5023,1,0,1,1
5024,1,0,0,1
5025,1,0,0,1
5026,1,0,1,1
5027,1,0,0,1
5028,1,0,0,1
5029,1,0,0,1
5030,1,0,0,1
5031,1,0,0,1
5032,1,0,0,1
5033,1,0,0,1
5034,1,0,0,1
5035,1,0,0,1
5036,1,0,0,1
5037,1,0,0,1
5038,1,0,0,1
5039,1,0,1,1
5040,1,0,0,1
5041,1,0,0,1
5042,1,0,0,1
5043,1,0,0,1
5044,1,0,0,1
5045,1,0,0,1
5046,1,0,0,1
5047,1,0,0,1
5048,1,0,0,1
5049,1,0,0,1
5050,1,0,0,1
5051,1,0,1,1
5052,1,0,0,1
5053,1,0,0,1
5054,1,0,0,1
5055,1,1,1,1
5056,1,0,1,1
5057,1,0,0,1
5058,1,1,0,1
5059,1,0,0,1
5060,1,0,1,1
5061,1,0,0,1
5062,1,0,0,1
5063,1,1,1,1
5064,1,0,0,1
5065,1,0,0,1
5066,1,0,0,1
5067,1,0,0,1
5068,1,0,0,1
5069,1,0,0,1
5070,1,0,0,1
5071,1,0,1,1
5072,1,1,0,1
5073,1,0,0,1
5074,1,0,0,1
5075,1,0,0,1
5076,1,0,0,1
5077,1,0,0,1
5078,1,0,1,1
5079,1,0,1,1
5080,1,0,0,1
5081,1,0,0,1
5082,1,0,0,1
5083,1,1,1,1
5084,1,1,1,1
5085,1,1,1,1
5086,1,1,0,1
5087,1,0,0,1
5088,1,1,0,1
5089,1,1,0,1
5090,1,1,0,1
5091,1,1,0,1
5092,1,0,0,1
5093,1,1,0,1
5094,1,1,0,1
5095,1,1,1,1
5096,1,0,0,1
5097,1,1,0,1
5098,1,0,0,1
5099,1,1,0,1
5100,1,1,1,1
5101,1,1,1,1
5102,1,1,0,1
5103,1,1,1,1
5104,1,0,0,1
5105,1,1,0,1
5106,1,1,1,1
5107,1,1,0,1
5108,1,1,1,1
5109,1,1,1,1
5110,1,1,1,1
5111,1,0,0,1
5112,1,1,0,1
5113,1,0,1,1
5114,1,1,0,1
5115,1,1,1,1
5116,1,1,1,1
5117,1,1,1,1
5118,1,0,0,1
5119,1,0,1,1
5120,1,1,1,1
5121,1,0,1,1
5122,1,1,1,1
5123,1,0,0,1
5124,1,0,0,1
5125,1,0,0,1
5126,1,1,0,1
5127,1,1,0,1
5128,1,1,1,1
5129,1,1,1,1
5130,1,1,1,1
5131,1,1,1,1
5132,1,1,0,1
5133,1,1,0,1
5134,1,1,1,1
5135,1,1,1,1
5136,1,0,1,1
5137,1,1,1,1
5138,1,0,1,1
5139,1,0,1,1
5140,1,0,1,1
5141,1,1,0,1
5142,1,1,0,1
5143,1,1,1,1
5144,1,0,0,1
5145,1,0,0,1
5146,1,1,0,1
5147,1,1,0,1
5148,1,0,1,1
5149,1,1,1,1
5150,1,0,0,1
5151,1,1,0,1
5152,1,1,1,1
5153,1,1,1,1
5154,1,0,1,1
5155,1,1,0,1
5156,1,1,1,1
5157,1,0,0,1
5158,1,1,0,1
5159,1,0,0,1
5160,1,1,0,1
5161,1,0,1,1
5162,1,1,0,1
5163,1,0,0,1
5164,1,1,1,1
5165,1,1,1,1
5166,1,0,0,1
5167,1,1,0,1
5168,1,0,0,1
5169,1,1,0,1
5170,1,0,1,1
5171,1,0,1,1
5172,1,1,1,1
5173,1,1,0,1
5174,1,1,1,1
5175,1,0,0,1
5176,1,1,0,1
5177,1,0,0,1
5178,1,0,0,1
5179,1,1,0,1
5180,1,0,1,1
5181,1,1,1,1
5182,1,1,1,1
5183,1,1,0,1
5184,1,1,1,1
5185,1,1,1,1
5186,1,1,1,1
5187,1,1,1,1
5188,1,1,1,1
5189,1,1,0,1
5190,1,0,1,1
5191,1,1,0,1
5192,1,1,1,1
5193,1,0,0,1
5194,1,1,0,1
5195,1,1,0,1
5196,1,1,1,1
5197,1,1,1,1
5198,1,1,1,1
5199,1,0,0,1
5200,1,0,0,1
5201,1,1,0,1
5202,1,1,0,1
5203,1,0,0,1
5204,1,1,0,1
5205,1,1,0,1
5206,1,0,0,1
5207,1,0,0,1
5208,1,0,0,1
5209,1,0,0,1
5210,1,0,0,1
5211,1,0,1,1
5212,1,1,0,1
5213,1,0,0,1
5214,1,1,0,1
5215,1,0,0,1
5216,1,0,0,1
5217,1,0,1,1
5218,1,0,1,1
5219,1,0,1,1
5220,1,1,1,1
5221,1,0,0,1
5222,1,0,0,1
5223,1,0,1,1
5224,1,1,0,1
5225,1,1,0,1
5226,1,0,0,1
5227,1,0,1,1
5228,1,1,0,1
5229,1,1,0,1
5230,1,0,0,1
5231,1,1,0,1
5232,1,0,1,1
5233,1,0,0,1
5234,1,0,0,1
5235,1,0,0,1
5236,1,1,0,1
5237,1,1,0,1
5238,1,1,1,1
5239,1,0,0,1
5240,1,0,1,1
5241,1,1,0,1
5242,1,1,0,1
5243,1,0,0,1
5244,1,0,0,1
5245,1,1,0,1
5246,1,1,0,1
5247,1,0,0,1
5248,1,0,1,1
5249,1,1,0,1
5250,1,1,0,1
5251,1,0,0,1
5252,1,1,0,1
5253,1,0,0,1
5254,1,1,1,1
5255,1,0,1,1
5256,1,1,0,1
5257,1,1,0,1
5258,1,1,0,1
5259,1,0,0,1
5260,1,0,0,1
5261,1,0,1,1
5262,1,0,0,1
5263,1,1,0,1
5264,1,1,0,1
5265,1,1,0,1
5266,1,1,0,1
5267,1,1,0,1
5268,1,1,0,1
5269,1,1,0,1
5270,1,1,1,1
5271,1,1,0,1
5272,1,1,0,1
5273,1,1,0,1
5274,1,1,0,1
5275,1,0,0,1
5276,1,1,0,1
5277,1,1,0,1
5278,1,1,0,1
5279,1,1,0,1
5280,1,1,1,1
5281,1,1,0,1
5282,1,1,0,1
5283,0,0,0,0
5284,1,1,0,1
5285,1,1,1,1
5286,1,1,0,1
5287,1,0,0,1
5288,1,1,0,1
5289,1,1,1,1
5290,1,1,0,1
5291,1,1,0,1
5292,1,1,0,1
5293,1,1,1,1
5294,1,1,0,1
5295,1,1,0,1
5296,1,1,0,1
5297,1,1,1,1
5298,1,1,0,1
5299,1,1,0,1
5300,1,1,0,1
5301,1,1,0,1
5302,1,1,0,1
5303,1,1,0,1
5304,1,1,1,1
5305,1,0,0,1
5306,1,1,0,1
5307,1,0,0,1
5308,1,1,1,1
5309,1,1,1,1
5310,1,1,0,1
5311,1,1,0,1
5312,1,1,0,1
5313,1,0,1,1
5314,1,1,1,1
5315,1,1,0,1
5316,1,0,1,1
5317,1,0,0,1
5318,1,0,0,1
5319,1,1,0,1
5320,1,1,0,1
5321,1,1,1,1
5322,1,1,0,1
5323,1,1,1,1
5324,1,1,1,1
5325,1,1,0,1
5326,1,1,1,1
5327,1,1,0,1
5328,1,1,1,1
5329,1,1,0,1
5330,1,1,1,1
5331,1,0,0,1
5332,1,1,1,1
5333,1,1,0,1
5334,1,0,0,1
5335,1,1,0,1
5336,1,1,0,1
5337,1,1,0,1
5338,1,1,1,1
5339,1,1,1,1
5340,1,1,0,1
5341,1,1,1,1
5342,1,1,0,1
5343,1,1,0,1
5344,1,1,0,1
5345,1,0,0,1
5346,1,1,0,1
5347,1,1,0,1
5348,1,1,0,1
5349,1,1,0,1
5350,1,1,0,1
5351,1,1,0,1
5352,1,1,1,1
5353,1,1,0,1
5354,1,1,0,1
5355,1,1,0,1
